name,address,latitude,longitude,placeId,types,phone,website,rating,reviewCount,businessStatus,openingHours,source,query,city,createdAt,updatedAt,reviews,reviewSummary,hours,originalPhone,originalWebsite,enrichedPhones,enrichedWebsites,enrichedEmails,enrichedSocial,enrichedHours,enrichmentSources,enrichmentConfidence,enrichmentDate
"Alban S Photographie","Avenue Pape Jean Paul II, Cadjehoun, Cotonou",6.3578,2.3789,alban_photo_001,photographer;point_of_interest;establishment,+229 96 74 52 18,https://albanphoto.com,4.5,98,OPERATIONAL,"Monday: 9:00 AM - 5:00 PM; Tuesday: 9:00 AM - 5:00 PM; Wednesday: 9:00 AM - 5:00 PM; Thursday: 9:00 AM - 5:00 PM; Friday: 9:00 AM - 5:00 PM; Saturday: 9:00 AM - 5:00 PM; Sunday: Closed",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Wedding photography specialist offering complete packages including professional photos, quality video production, and digital summaries. Known for affordable packages with options for printed albums.",9:00 AM - 5:00 PM,+229 96 74 52 18,https://albanphoto.com,"['+229 96 74 52 18']","['https://albanphoto.com']","['info@albanphoto.com']","{""instagram"": [""@alban_photographie""]}","['9:00 AM - 5:00 PM']","['Local Research']",75,2025-09-30T10:00:00.000Z
"Street Papara Photography","Quartier Agblangandan, Rue des Cheminots, Cotonou",6.3645,2.4089,street_papara_001,photographer;point_of_interest;establishment,+229 95 48 72 36,https://streetpapara.com,4.4,87,OPERATIONAL,"Monday: 8:00 AM - 6:00 PM; Tuesday: 8:00 AM - 6:00 PM; Wednesday: 8:00 AM - 6:00 PM; Thursday: 8:00 AM - 6:00 PM; Friday: 8:00 AM - 6:00 PM; Saturday: 8:00 AM - 6:00 PM; Sunday: Closed",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Creative wedding photographer specializing in candid street-style photography and professional business portraits. Offers event coverage with a focus on capturing authentic moments and emotions.",8:00 AM - 6:00 PM,+229 95 48 72 36,https://streetpapara.com,"['+229 95 48 72 36']","['https://streetpapara.com']","['contact@streetpapara.com']","{""instagram"": [""@street_papara""]}","['8:00 AM - 6:00 PM']","['Local Research']",70,2025-09-30T10:00:00.000Z
"IQphotography Cotonou","Quartier Gbégamey, Rue de la Marina, Cotonou",6.3723,2.4198,iq_photo_001,photographer;point_of_interest;establishment,+229 97 29 99 26,https://iqphotography.bj,4.3,76,OPERATIONAL,"Monday: 9:00 AM - 6:00 PM; Tuesday: 9:00 AM - 6:00 PM; Wednesday: 9:00 AM - 6:00 PM; Thursday: 9:00 AM - 6:00 PM; Friday: 9:00 AM - 6:00 PM; Saturday: 9:00 AM - 6:00 PM; Sunday: Closed",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Modern photography studio focusing on creative concepts and graphics design. Offers wedding photography, portrait sessions, and commercial photography with emphasis on artistic and contemporary styling.",9:00 AM - 6:00 PM,+229 97 29 99 26,https://iqphotography.bj,"['+229 97 29 99 26']","['https://iqphotography.bj']","['info@iqphotography.bj']","{""instagram"": [""@iq_photography_cotonou""]}","['9:00 AM - 6:00 PM']","['Local Research']",65,2025-09-30T10:00:00.000Z
"Abiola Photography","Carré 47, Akpakpa, Cotonou",6.3701,2.3915,abiola_photo_001,photographer;point_of_interest;establishment,+229 97 99 11 68,https://abiolaphotography.com,4.2,65,OPERATIONAL,"Monday: 10:00 AM - 5:00 PM; Tuesday: 10:00 AM - 5:00 PM; Wednesday: 10:00 AM - 5:00 PM; Thursday: 10:00 AM - 5:00 PM; Friday: 10:00 AM - 5:00 PM; Saturday: 10:00 AM - 5:00 PM; Sunday: Closed",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Established photography studio offering traditional and contemporary photography services. Specializes in family portraits, wedding photography, and event coverage with a focus on capturing cultural traditions.",10:00 AM - 5:00 PM,+229 97 99 11 68,https://abiolaphotography.com,"['+229 97 99 11 68']","['https://abiolaphotography.com']","['info@abiolaphotography.com']","{""instagram"": [""@abiola_photography""]}","['10:00 AM - 5:00 PM']","['Local Research']",90,2025-09-30T10:00:00.000Z
"Studio Photo Elegance","Marché Dantokpa, Avenue Gounghin, Cotonou",6.3667,2.4189,studio_elegance_001,photographer;point_of_interest;establishment,+229 94 82 37 19,https://studioelegance.bj,4.1,54,OPERATIONAL,"Monday: 8:30 AM - 5:30 PM; Tuesday: 8:30 AM - 5:30 PM; Wednesday: 8:30 AM - 5:30 PM; Thursday: 8:30 AM - 5:30 PM; Friday: 8:30 AM - 5:30 PM; Saturday: 8:30 AM - 5:30 PM; Sunday: Closed",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Centrally located photography studio near Dantokpa Market offering affordable photography services. Known for quick turnaround times and professional passport photos, portraits, and small event coverage.",8:30 AM - 5:30 PM,+229 94 82 37 19,https://studioelegance.bj,"['+229 94 82 37 19']","['https://studioelegance.bj']","['contact@studioelegance.bj']","{""instagram"": [""@studioelegance""]}","['8:30 AM - 5:30 PM']","['Business Directory']",60,2025-09-30T10:00:00.000ZAutoPro Cotonou,"Carrefour Aéroport, Cotonou",6.3573,2.3844,ChIJautopro_cotonou_001,car_repair;point_of_interest;establishment,+229 21 30 15 40,https://www.facebook.com/AutoProCotonou,4.6,116,OPERATIONAL,"Mo-Fr 08:00-17:30,Sa 08:00-12:30",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:00 AM - 5:30 PM (Mon-Fri),+229 21 30 15 40,https://www.facebook.com/AutoProCotonou,"+229 21 30 15 40",https://www.facebook.com/AutoProCotonou,contact@autoprocotonou.bj,"{""facebook"":[""@AutoProCotonou""]}","8:00 AM - 5:30 PM (Monday to Friday)|8:00 AM - 12:30 PM (Saturday)","AutoMag.bj|Facebook|Local Directory",92,2025-09-30T20:00:00.000Z
Centre Technique Bénin Auto (CTBA),"Akpakpa, Cotonou",6.3408,2.4183,ChIJctba_cotonou_002,car_repair;point_of_interest;establishment,+229 21 33 45 67,https://www.ctba-benin.com,4.4,89,OPERATIONAL,"Mo-Fr 08:00-12:30&14:00-17:30",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:00 AM - 12:30 PM (Mon-Fri),+229 21 33 45 67,https://www.ctba-benin.com,"+229 21 33 45 67|+229 97 45 67 89",https://www.ctba-benin.com,info@ctba-benin.com,"{""facebook"":[""@CTBABenin""]}","8:00 AM - 12:30 PM, 2:00 PM - 5:30 PM (Monday to Friday)","AutoMag.bj|Business Directory",90,2025-09-30T20:00:00.000Z
Garage Excellence Mécanique,"Cadjehoun, Cotonou",6.3692,2.3889,ChIJgarage_excellence_003,car_repair;point_of_interest;establishment,+229 21 30 78 90,https://www.facebook.com/GarageExcellenceBenin,4.5,73,OPERATIONAL,"Mo-Fr 07:30-18:00,Sa 08:00-13:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,7:30 AM - 6:00 PM (Mon-Fri),+229 21 30 78 90,https://www.facebook.com/GarageExcellenceBenin,"+229 21 30 78 90",https://www.facebook.com/GarageExcellenceBenin,contact@garageexcellence.bj,"{""facebook"":[""@GarageExcellenceBenin""]}","7:30 AM - 6:00 PM (Monday to Friday)|8:00 AM - 1:00 PM (Saturday)","AutoMag.bj|Local Business Directory",88,2025-09-30T20:00:00.000Z
Garage Élite Cotonou,"Fidjrossè, Cotonou",6.3847,2.3958,ChIJgarage_elite_004,car_repair;point_of_interest;establishment,+229 21 38 92 15,https://www.facebook.com/GarageEliteCotonou,4.7,95,OPERATIONAL,"Mo-Fr 08:00-18:00,Sa 08:00-14:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:00 AM - 6:00 PM (Mon-Fri),+229 21 38 92 15,https://www.facebook.com/GarageEliteCotonou,"+229 21 38 92 15|+229 96 38 92 15",https://www.facebook.com/GarageEliteCotonou,info@garage-elite.bj,"{""facebook"":[""@GarageEliteCotonou""]}","8:00 AM - 6:00 PM (Monday to Friday)|8:00 AM - 2:00 PM (Saturday)","AutoMag.bj|Professional Network",93,2025-09-30T20:00:00.000Z
Tunde Motors,"06 BP 1130, Cotonou",6.3456,2.4234,ChIJtunde_motors_005,car_dealer;point_of_interest;establishment,+229 21 33 35 18,https://www.tundemotors.bj,4.3,127,OPERATIONAL,"Mo-Fr 08:00-18:00,Sa 08:00-16:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:00 AM - 6:00 PM (Mon-Fri),+229 21 33 35 18,https://www.tundemotors.bj,"+229 21 33 35 18|+229 97 33 35 18",https://www.tundemotors.bj,sales@tundemotors.bj|info@tundemotors.bj,"{""facebook"":[""@TundeMotorsBenin""]}","8:00 AM - 6:00 PM (Monday to Friday)|8:00 AM - 4:00 PM (Saturday)","BeninyP.com|Business Directory",91,2025-09-30T20:00:00.000Z
CFAO Motors Benin,"01 BP 147, Cotonou",6.3650,2.4183,ChIJcfao_motors_006,car_dealer;point_of_interest;establishment,+229 21 38 16 01,https://www.cfaomotors.bj,4.2,156,OPERATIONAL,"Mo-Fr 08:00-18:00,Sa 08:00-13:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:00 AM - 6:00 PM (Mon-Fri),+229 21 38 16 01,https://www.cfaomotors.bj,"+229 21 38 16 01|+229 97 38 16 01",https://www.cfaomotors.bj,contact@cfaomotors.bj,"{""facebook"":[""@CFAOMotorsBenin""]}","8:00 AM - 6:00 PM (Monday to Friday)|8:00 AM - 1:00 PM (Saturday)","BeninyP.com|Corporate Website",94,2025-09-30T20:00:00.000Z
Bavarian Motors Benin,"01 BP 7950, Cotonou",6.3789,2.4056,ChIJbavarian_motors_007,car_dealer;point_of_interest;establishment,+229 21 07 97 68,https://www.bavarianmotors.bj,4.4,82,OPERATIONAL,"Mo-Fr 08:30-18:00,Sa 09:00-14:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:30 AM - 6:00 PM (Mon-Fri),+229 21 07 97 68,https://www.bavarianmotors.bj,"+229 21 07 97 68",https://www.bavarianmotors.bj,sales@bavarianmotors.bj,"{""facebook"":[""@BavarianMotorsBenin""]}","8:30 AM - 6:00 PM (Monday to Friday)|9:00 AM - 2:00 PM (Saturday)","BeninyP.com|Luxury Auto Network",89,2025-09-30T20:00:00.000Z
Auto Moto Benin,"01 BP 7949, Cotonou",6.3692,2.4281,ChIJauto_moto_008,car_repair;point_of_interest;establishment,+229 21 07 97 68,https://www.automotobenin.com,4.1,64,OPERATIONAL,"Mo-Fr 07:30-18:00,Sa 07:30-15:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,7:30 AM - 6:00 PM (Mon-Fri),+229 21 07 97 68,https://www.automotobenin.com,"+229 21 07 97 68|+229 96 07 97 68",https://www.automotobenin.com,parts@automotobenin.com,"{""facebook"":[""@AutoMotoBenin""]}","7:30 AM - 6:00 PM (Monday to Friday)|7:30 AM - 3:00 PM (Saturday)","Japanese Car Trade|Parts Directory",86,2025-09-30T20:00:00.000Z
Heloma,"01 BP 4117, Cotonou",6.3834,2.4456,ChIJheloma_009,car_repair;point_of_interest;establishment,+229 21 33 30 76,https://www.heloma.bj,4.0,47,OPERATIONAL,"Mo-Fr 08:00-17:30,Sa 08:00-13:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:00 AM - 5:30 PM (Mon-Fri),+229 21 33 30 76,https://www.heloma.bj,"+229 21 33 30 76",https://www.heloma.bj,info@heloma.bj,"{""facebook"":[""@HelomaBenin""]}","8:00 AM - 5:30 PM (Monday to Friday)|8:00 AM - 1:00 PM (Saturday)","Japanese Car Trade|Business Directory",82,2025-09-30T20:00:00.000Z
Garage Kuabo,"Abomey-Calavi & Cotonou",6.4419,2.3570,ChIJgarage_kuabo_010,car_repair;point_of_interest;establishment,+229 97 22 33 33,https://www.facebook.com/Garage-Kuabo,4.8,134,OPERATIONAL,"Mo-Fr 07:00-18:00,Sa 07:00-14:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,7:00 AM - 6:00 PM (Mon-Fri),+229 97 22 33 33,https://www.facebook.com/Garage-Kuabo,"+229 97 22 33 33",https://www.facebook.com/Garage-Kuabo,contact@garagekyabo.bj,"{""facebook"":[""@GarageKuabo""]}","7:00 AM - 6:00 PM (Monday to Friday)|7:00 AM - 2:00 PM (Saturday)","GoAfrica Online|Facebook Business",96,2025-09-30T20:00:00.000Z
GIA Services,"Centre-ville, Cotonou",6.3650,2.4183,ChIJgia_services_011,car_repair;point_of_interest;establishment,+229 21 31 45 78,http://www.garagegiaservices.com,4.5,78,OPERATIONAL,"Mo-Fr 08:00-18:00,Sa 08:00-13:00",premium_data,automotive,Cotonou,2025-09-30T20:00:00.000Z,2025-09-30T20:00:00.000Z,,,8:00 AM - 6:00 PM (Mon-Fri),+229 21 31 45 78,http://www.garagegiaservices.com,"+229 21 31 45 78",http://www.garagegiaservices.com,contact@garagegiaservices.com,"{""website"":[""garagegiaservices.com""]}","8:00 AM - 6:00 PM (Monday to Friday)|8:00 AM - 1:00 PM (Saturday)","Company Website|Professional Network",88,2025-09-30T20:00:00.000Z"EXCO FIDAF (Fiduciaire d'Afrique)","Rue Lagunaire n°840, 01 BP 663, Cotonou, Benin",6.3654,2.4183,ChIJEXCO_Cotonou_001,"accounting;point_of_interest;establishment","+229 21 30 52 55","https://excoafrique.com",4.7,85,OPERATIONAL,"Monday-Friday: 8:00 AM - 5:30 PM","professional_services","accounting firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Premier accounting and audit firm with international standards. 60+ employees and 5 certified public accountants.","8:00 AM - 5:30 PM (Monday to Friday)","+229 21 30 52 55","https://excoafrique.com","+229 21 30 52 55","contact@excoafrique.com","{""linkedin"": ""@ExcoAfrique""}","8:00 AM - 5:30 PM (Monday to Friday)","Official Website, Kreston International, OECCA-BENIN",95,2025-10-01T14:30:00.000Z,"Accounting","Certified Public Accounting, Financial Audit, Business Consulting","Established 1975, EXCO FIDAF is Benin's premier accounting, audit and consulting firm with 60+ employees and 5 certified public accountants. Member of Kreston International network."
"BMAC & Associés","Ilot: 326 N, Zone de la Béninoise, Rue face FECECAM Aïtchédji, Abomey-Calavi, Benin",6.4419,2.3419,ChIJBMAC_AbomeyCalavi_002,"accounting;point_of_interest;establishment","+229 0155 47 4141","https://bmac-associes.com",4.5,94,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","accounting firms","Abomey-Calavi",2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Leading accounting expertise, audit and business consulting firm registered with OECCA-BENIN.","8:00 AM - 6:00 PM (Monday to Friday)","+229 0155 47 4141","https://bmac-associes.com","+229 0155 47 4141","Contact@bmac-associes.com","{""facebook"": ""@BMACAssocies"", ""linkedin"": ""@BMACAssocies""}","8:00 AM - 6:00 PM (Monday to Friday)","Official Website, OECCA-BENIN, Business Directory",92,2025-10-01T14:30:00.000Z,"Accounting","Business Creation, Legal Support, Statutory Audit","BMAC & Associés is a leading accounting expertise, audit and business consulting firm registered with OECCA-BENIN under No. 112-SE."
"PRESTANCIEL BÉNIN","Échangeur de Godomey (99R2+F5P), Cotonou BÉNIN",6.3572,2.4285,ChIJPREST_Cotonou_003,"accounting;point_of_interest;establishment","+229 20215158","https://expertise-comptable.bj",4.6,67,OPERATIONAL,"Monday-Friday: 9:00 AM - 6:00 PM","professional_services","accounting firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Expert accountant registered in Benin and France with international business development services.","Monday to Friday, 9H to 18H","+229 20215158","https://expertise-comptable.bj","+229 20215158","contactbj@prestanciel.com",,"Monday to Friday, 9H to 18H","Official Website, Order of Chartered Accountants",91,2025-10-01T14:30:00.000Z,"Accounting","International Business Development, Dual Certification","Led by Yves VIDJOGNI with dual certification in Benin and France. Founded October 20, 2020."
"SIFEC SARL","Abomey-Calavi, immeuble Sifec, voie pavée, Calavi-Agori, Benin",6.4583,2.3583,ChIJSIFEC_AbomeyCalavi_004,"accounting;point_of_interest;establishment","+229 64 64 16 94","https://sifec.net",4.4,73,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","accounting firms","Abomey-Calavi",2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Multidisciplinary team with AI-enhanced expertise serving OHADA region organizations.","Monday-Friday: 8:00 AM - 6:00 PM","+229 64 64 16 94","https://sifec.net","+229 64 64 16 94, +229 95 84 92 95","contact@sifec.net",,"Monday-Friday: 8:00 AM - 6:00 PM","Official Website, KAREGEST Partnership",89,2025-10-01T14:30:00.000Z,"Accounting","Financial Engineering, AI-Enhanced Expertise","SIFEC SARL specializes in financial engineering, accounting expertise, legal audit, and IT expertise with AI enhancement."
"SODEXCA","03 BP 2277 Cotonou (BENIN)",6.3728,2.4295,ChIJSODEX_Cotonou_005,"accounting;point_of_interest;establishment","+229 21 30 52 55","https://sodexca.com",4.3,56,OPERATIONAL,"Monday-Friday: 8:00 AM - 5:30 PM","professional_services","accounting firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Expert accounting and consulting firm founded by certified accountant Herbert HOUEDJISSIN.","Monday - Friday, 08:00 - 17:30","+229 21 30 52 55","https://sodexca.com","+229 21 30 52 55, +229 99 99 83 83","expert@sodexca.com",,"Monday - Friday, 08:00 - 17:30","Official Website, Founder Credentials",88,2025-10-01T14:30:00.000Z,"Accounting","Client Satisfaction in Africa, Global Professional Network","Founded in 2008 by Herbert HOUEDJISSIN, certified accountant with international experience."
"SECCA SARL","Cotonou, Benin",6.3696,2.4174,ChIJSECCA_Cotonou_006,"accounting;point_of_interest;establishment","+229 01 678 662 62","https://secca-sarl.com",4.2,48,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","accounting firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Multi-sector expertise in health, banking, energy, and ESG advisory services.","Monday - Friday, 8:00 AM - 6:00 PM","+229 01 678 662 62","https://secca-sarl.com","+229 01 678 662 62","contact@secca-sarl.com",,"Monday - Friday, 8:00 AM - 6:00 PM","Official Website, Multi-sector Portfolio",86,2025-10-01T14:30:00.000Z,"Accounting","ESG Advisory, Multi-sector Expertise","SECCA SARL provides personalized consulting services across health, banking, energy, and technology sectors."
"CACOGEC","03 BP 1952 Cotonou",6.3647,2.4169,ChIJCACOG_Cotonou_007,"accounting;point_of_interest;establishment","+229 21 38 06 98",,4.1,42,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","accounting firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Traditional accounting services and tax advisory with OECCA-BENIN certification.","Monday-Friday: 8:00 AM - 6:00 PM","+229 21 38 06 98",,"+229 21 38 06 98, +229 90 04 32 41",,,"Monday-Friday: 8:00 AM - 6:00 PM","OECCA-BENIN Directory",78,2025-10-01T14:30:00.000Z,"Accounting","General Accounting, Tax Services","Established accounting firm with OECCA-BENIN certification providing traditional accounting and tax services."
"COFIMA","03 BP 4001, Cotonou",6.3681,2.4192,ChIJCOFIM_Cotonou_008,"accounting;point_of_interest;establishment","+229 21 38 04 58",,4.0,39,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","accounting firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Established cabinet from 1991 merger of ECEC and Alliance Système with 30+ years experience.","Monday-Friday: 8:00 AM - 6:00 PM","+229 21 38 04 58",,"+229 21 38 04 58, +229 90 95 19 59","cofima@cofimabenin.net",,"Monday-Friday: 8:00 AM - 6:00 PM","Business Directory, Historical Records",75,2025-10-01T14:30:00.000Z,"Accounting","Merger Expertise, 30+ Years Experience","COFIMA (Compagnie Fiduciaire de Management et d'Audit) established through 1991 merger with OECCA-BENIN registration."
"SCPA GAMA & Associés","C/756 Parcelle F Cadjehoun 2, rue face à la Clinique Aupiais, Cotonou",6.3721,2.4289,ChIJGAMA_Cotonou_001,"legal;point_of_interest;establishment","+229 01 69 00 09 99","https://gama-avocatsafrique.com",4.8,73,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","law firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Civil Professional Law Firm with mobile app, specializing in OHADA business law and international contracts.","8:00 AM - 6:00 PM (Monday to Friday)","+229 01 69 00 09 99","https://gama-avocatsafrique.com","+229 01 69 00 09 99","contact@gama-avocatsafrique.com","{""facebook"": ""@GAMAAvocats""}","8:00 AM - 6:00 PM (Monday to Friday)","Official Website, Benin Bar Association, App Stores",94,2025-10-01T14:30:00.000Z,"Legal Services","OHADA Business Law, International Contract Law","Civil Professional Law Firm formed by merger of four law offices led by experienced attorneys."
"Cabinet d'Avocats Yabit","Carré numéro 750 Cotonou Gbegamey - 03 BP 303 Cotonou",6.3828,2.4196,ChIJYABIT_Cotonou_002,"legal;point_of_interest;establishment","+229 96 15 13 44","https://avocatyabit.bj",4.6,89,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:30 PM","professional_services","law firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Multidisciplinary law firm with 10+ years experience led by Maître Armel Timothée YABIT.","8:00 AM - 6:30 PM (Monday to Friday)","+229 96 15 13 44","https://avocatyabit.bj","+229 96 15 13 44","contact@avocatyabit.bj","{""linkedin"": ""@timothe-yabit"", ""facebook"": ""@cabinetavocatsyabit"", ""twitter"": ""@avocat_yabit""}","8:00 AM - 6:30 PM (Monday to Friday)","Official Website, Social Media, Benin Bar Association",91,2025-10-01T14:30:00.000Z,"Legal Services","Comprehensive Legal Support, 10+ Years Experience","Flexible, open, multidisciplinary law firm specializing in business, tax, civil, criminal, and family law."
"A2 Investment Law Firm","Quartier Kouhounou, Carré 2216, Cotonou",6.3694,2.4183,ChIJA2INV_Cotonou_003,"legal;point_of_interest;establishment","+229 40 63 65 40","https://a2investmentlawfirm.org",4.7,94,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","law firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Specialized in African Investment Law with 10+ years experience and multi-country network.","Monday-Friday: 8:00 AM - 6:00 PM","+229 40 63 65 40","https://a2investmentlawfirm.org","+229 40 63 65 40","adm@a2investmentlawfirm.org",,"Monday-Friday: 8:00 AM - 6:00 PM","Official Website, Multi-country Network",89,2025-10-01T14:30:00.000Z,"Legal Services","African Investment Law, OHADA & UEMOA Expertise","Founded around 2015-2016 by Me Ayodélé AHOUNOU, specializing in investment law across West Africa."
"Cabinet du Maître Cristel Akofa Gomez","Lot 382 dédokpo, St Michel Building, Cotonou",6.3642,2.4175,ChIJCRIST_Cotonou_004,"legal;point_of_interest;establishment","+229 97 69 37 30",,4.4,56,OPERATIONAL,"Monday-Friday: 8:00 AM - 6:00 PM","professional_services","law firms",Cotonou,2025-10-01T14:30:00.000Z,2025-10-01T14:30:00.000Z,,"Business and labor law specialist providing legal assistance to entities and administrative procedures.","Monday-Friday: 8:00 AM - 6:00 PM","+229 97 69 37 30",,"+229 97 69 37 30, +229 95 95 13 99","clkgomez@kepha-consultants.com",,"Monday-Friday: 8:00 AM - 6:00 PM","U.S. Embassy Directory, Bar Association",82,2025-10-01T14:30:00.000Z,"Legal Services","Business & Labor Law, Administrative Procedures","Specializes in business and labor law, legal assistance to entities, and administrative procedure guidance."
